object_id,image_id,latitude,longitude,name,human_label_id,updatedat,createdat,label_id,label,subtype,labeledby,markerpov_heading,markerpov_pitch,markerpov_zoom
625644f62c2fb43021147c2f,600c270c-3468-4223-86f7-aee751246a17,40.7479913445881,-73.9794960601279,KSutton,64da7830a34a0a880af79f5c,2023-08-14 18:53:36.843,2023-08-14 18:53:36.843,5cd8278a-62a3-42c9-90a2-1c274e1b2509,stairs,,Gavin,4.061936356094881,-8.066215127019701,1.0000000000000002
625645f42c2fb430211497c5,6f8b8732-9677-4ba9-8aea-4a7b24fa99ad,40.74807884329914,-73.97971038515067,Stephen Chen,64daa730edc5811dbd6d1b3c,2023-08-14 22:14:08.035,2023-08-14 22:14:08.035,79f78b44-fee6-427f-a214-617106fd782c,door,Double,Gavin,42.075604489125574,-7.774477334343756,1.9755282581475768
625646bd2c2fb4302114b361,3626ed13-f344-4537-b863-6d31d932a241,40.74803749049823,-73.97960815483488,Xin Mei,64d83ce18d16003d83f1dd41,2023-08-13 02:16:01.137,2023-08-13 02:16:01.137,62209bfa-5b42-4306-bf96-d79d48b9df9f,door,Double,Gavin,29.574409916785292,-9.388032590993381,3.0000000000000004
6256470e2c2fb4302114cefc,e6a065f0-3569-4b51-a185-d4dac4774f10,40.74794597626493,-73.979389973637,Stephen Chen,64daa748edc5811dbd6d23ca,2023-08-14 22:14:32.107,2023-08-14 22:14:32.107,69741847-250f-4b3b-b6db-ab714773cbdc,door,Double,Josephine,-146.2213380134505,-5.815035593512748,3.0000000000000004
6256cf5f2c2fb4302115696a,96fec12f-bf27-4eea-9b7c-8a4ebe1e5f42,40.74916736766806,-73.97771500097932,Stephen Chen,64daa757edc5811dbd6d268b,2023-08-14 22:14:47.592,2023-08-14 22:14:47.592,d66151fe-9b88-4cdc-ac2c-9644e70b3030,stairs,,Gavin,150.4611988583107,-11.745374010704813,2.925193203789971
6256d5912c2fb43021158572,eb46c289-f88a-4fdd-a759-ef58299e216a,40.74932483955884,-73.97759976648507,Stephen Chen,64daa766edc5811dbd6d27dc,2023-08-14 22:15:02.969,2023-08-14 22:15:02.969,f453fcf1-a1ed-4ba4-adde-715f35688793,door,Double,Gavin,152.9386304856092,-3.5309215831666134,1.9251932037899713
6256d6ee2c2fb4302115a19e,0ed1a5c6-6ede-4081-be53-5a33374eeebb,40.74946139190499,-73.97722097183224,Stephen Chen,64daa779edc5811dbd6d308d,2023-08-14 22:15:21.162,2023-08-14 22:15:21.162,52186148-f608-4a7b-89cc-76b364d4def5,door,Single,Gavin,-133.57954161575734,0.8207953547553077,2.925193203789971
6256d7512c2fb4302115bdbc,7e9f0847-8792-4619-891e-ecb2741f76e7,40.74937459457441,-73.97702063363896,Xin Mei,64d834c88d16003d83f1a2b8,2023-08-13 01:41:28.522,2023-08-13 01:41:28.522,0093ebc0-cdc7-4a80-baa3-791693a34328,stairs,,Gavin,-162.1033307648129,-12.675804053529957,2.925193203789971
6256d7e52c2fb4302115d9eb,82e4a700-703b-4cf8-ab0e-131c778cc582,40.74937459457441,-73.97702063363896,Xin Mei,64d83d5a8d16003d83f1e3ba,2023-08-13 02:18:02.482,2023-08-13 02:18:02.482,2c647857-7496-4334-9bed-d206e265af53,door,Open,Gavin,31.734368771335546,9.986738352598683,1.9251932037899713
6256d8382c2fb4302115f62f,9c05a356-af4f-4b5b-8723-efac30f29a7c,40.74941780637574,-73.97712160985377,Stephen Chen,64daa7acedc5811dbd6d3ac0,2023-08-14 22:16:12.489,2023-08-14 22:16:12.489,aa47cbee-3934-4c8d-a8f0-b8114b5dc20d,door,Single,Gavin,-3.0156670795076317,-7.603899234138842,1.0000000000000004
6256d8e92c2fb4302116128c,852076a2-100c-45f7-80b9-da6becd1fc4f,40.74941780637574,-73.97712160985377,Stephen Chen,64daa7c5edc5811dbd6d40a8,2023-08-14 22:16:37.159,2023-08-14 22:16:37.159,16363b03-8d8e-46f7-92fb-7a8b8685ca92,door,Open,Josephine,-131.92236290246427,-4.145436643270288,2.925193203789971
6256da3a2c2fb43021163e58,e9e84cad-8f71-4f06-9386-b0bff768c873,40.74879235134744,-73.97561628753658,Stephen Chen,64daa7cbedc5811dbd6d467a,2023-08-14 22:16:43.148,2023-08-14 22:16:43.148,9ec6b67a-613b-4d56-b175-9b446af2fcd3,door,Double,Gavin,-131.70004773135983,-2.7608762029151293,2.925193203789971
6256da8e2c2fb43021165ab9,c2b9c738-8d7b-4352-8a07-ca1077205745,40.74861224780158,-73.97519955527444,Stephen Chen,64daa7d1edc5811dbd6d47e4,2023-08-14 22:16:49.281,2023-08-14 22:16:49.281,ca654c89-2448-42da-a1ab-007a5b401a14,door,Single,Gavin,25.848521112838927,-6.5621743090613975,1.9251932037899713
6256db2c2c2fb4302116939a,25f17d1e-7c5b-4123-9414-81e515b25fe2,40.74838653178088,-73.9746771814094,Stephen Chen,64daa7f1edc5811dbd6d4c7f,2023-08-14 22:17:21.856,2023-08-14 22:17:21.856,3b61a323-38bd-4d0b-b844-8aa8c4402cb8,door,Revolving,Stephen Chen,17.109384607606977,-2.272307413722181,2.925193203789971
6256dbab2c2fb4302116b023,a8c296ad-e286-4b92-bfbb-73e5b41d7be8,40.74821464220952,-73.97428062471468,Stephen Chen,64daa810edc5811dbd6d4e86,2023-08-14 22:17:52.585,2023-08-14 22:17:52.585,e75c3cdc-284d-425c-a439-b335f6287690,stairs,,Gavin,52.012699102543465,-15.177081635065067,2.925193203789971
6256dbfe2c2fb4302116ccbb,6de453c3-c57c-4ab2-9022-5e8fcf07423c,40.74821464220952,-73.97428062471468,Stephen Chen,64daa818edc5811dbd6d5775,2023-08-14 22:18:00.332,2023-08-14 22:18:00.332,5cfb50f8-0833-4312-8b96-20d979cadfff,stairs,,Gavin,-0.8772005593432813,-13.17269247046993,2.925193203789971
6256dca12c2fb4302116e95c,6fa8326b-39cb-48d6-90ad-e51cfa71a50a,40.74812762106997,-73.97407185369767,Stephen Chen,64daa862edc5811dbd6d6514,2023-08-14 22:19:14.73,2023-08-14 22:19:14.73,0aa3445c-e0b4-46fe-82f3-46a0deef2386,stairs,,Gavin,29.89907468007845,-15.653061807316844,2
